Gene,KRAS_mean,WT_mean,Diff,Pvalue
ZNF782 (158431),-0.08150089763130554,-0.05199879098348246,-0.02950210664782308,0.47290315156931195
ABCD4 (5826),-0.128966819149352,-0.09292731732440372,-0.03603950182494829,0.47291079368139466
LHX4 (89884),-0.1606898352522814,-0.19361587672292188,0.03292604147064049,0.4729516347089454
CIRSR (9541),-0.3632519286227744,-0.3220154989809203,-0.04123642964185409,0.473015799901472
TGOLN2 (10618),-0.13255386612625922,-0.09800515507949897,-0.034548711046760244,0.47309556971922073
ATP5MG (10632),-0.19253260254485816,-0.26320228160232817,0.07066967905747001,0.473101277017398
ZC3H3 (23144),-0.4162167452980892,-0.3671756868828874,-0.049041058415201844,0.4731872657084337
SLC29A4 (222962),-0.09065323331277497,-0.0520758253568309,-0.038577407955944075,0.4732053827158317
SVIL (6840),0.005099625313169824,0.039329417196246455,-0.03422979188307663,0.4732798158341429
ATP2B4 (493),-0.16813637952354352,-0.21494804353564315,0.04681166401209963,0.4733022649275994
HHEX (3087),-0.01595397281705419,-0.037975368890391104,0.022021396073336915,0.47332694385313423
DDX23 (9416),-1.0894235068724842,-1.03653030114452,-0.0528932057279643,0.4733942957012167
GAB2 (9846),-0.21601705018618877,-0.16636874744099073,-0.04964830274519805,0.4734413632925042
KRTAP10-9 (386676),-0.44036976317849647,-0.3863172249264532,-0.05405253825204326,0.47348940530435435
CBX1 (10951),-0.4029071017026716,-0.3497300828426487,-0.05317701886002285,0.4735471523686925
VSTM5 (387804),-0.12490863707259542,-0.09191258624250981,-0.03299605083008561,0.47358807616966003
MED15 (51586),-0.2547696040099228,-0.31325293996596193,0.058483335956039106,0.47359062873271673
RIN1 (9610),-0.06334171820577422,-0.10535391511988863,0.04201219691411441,0.47359850990412977
RANBP6 (26953),0.014847999314103058,0.03533140452813803,-0.020483405214034973,0.47368872961580943
FLCN (201163),-0.17893710992530054,-0.1401904072213499,-0.03874670270395064,0.47370473101658905
LTN1 (26046),-0.20923204692162725,-0.16510089002977466,-0.044131156891852596,0.47373238164669673
GARIN3 (153745),-0.021942279937288048,-0.052931602901582026,0.030989322964293978,0.47384294117267
NT5C (30833),-0.15954407933597733,-0.1957608366726852,0.03621675733670787,0.474030661752997
LY96 (23643),0.0013914558590583006,-0.02501373757866043,0.02640519343771873,0.474067103055241
DDX60 (55601),0.13548810394396413,0.11094678694677541,0.024541316997188714,0.4741841003888526
LSG1 (55341),-0.9561616607880165,-1.0134231311477315,0.05726147035971507,0.47418812165925495
SLC52A3 (113278),0.18003213568331333,0.1293788008901317,0.050653334793181626,0.4742272641471782
GPKOW (27238),-1.0705893685922383,-1.149407021336804,0.07881765274456565,0.47425283563399734
NDOR1 (27158),-0.9117043621142383,-0.8280705475837213,-0.08363381453051699,0.4743807458081326
CYP4B1 (1580),-0.13526118035478135,-0.11570591744266666,-0.019555262912114693,0.47440089886405656
GPR6 (2830),-0.02813749315713498,-0.05629759458972591,0.02816010143259093,0.47440661237225645
BORCS5 (118426),-0.1995210318208842,-0.22514424626416973,0.025623214443285525,0.474424588641742
RC3H2 (54542),0.05976545705284476,0.08759001555196443,-0.02782455849911967,0.4744550220336461
DRAXIN (374946),0.09865158395187906,0.07346983188037146,0.025181752071507607,0.47447371976385244
CHN1 (1123),0.14230688658176507,0.11057559428940027,0.03173129229236481,0.47457478476065673
REL (5966),-0.04304399340640649,-0.025803422466397434,-0.017240570940009053,0.47476735758809985
GABRQ (55879),0.014877604969740091,0.042784519370478925,-0.027906914400738836,0.47483024998493617
FAM229A (100128071),-0.34836849125255226,-0.2936554261293431,-0.05471306512320917,0.4748475773653501
NIPSNAP1 (8508),-0.09039175333089307,-0.11458913991910152,0.024197386588208455,0.47486702241456547
NDUFAF7 (55471),-0.39217095219807313,-0.3453839421002277,-0.046787010097845416,0.47489447237217197
DHX33 (56919),-1.2393530657244234,-1.3282566876192619,0.08890362189483847,0.4749000749429835
CIMAP1A (113746),-0.0019738997720768364,0.04214425008901905,-0.044118149861095884,0.4749216048019669
CDK10 (8558),-0.18110563741559402,-0.14301852445594226,-0.03808711295965175,0.4749477643777035
PHF23 (79142),-0.24161435103390458,-0.19991798138612432,-0.04169636964778026,0.47495140036054717
LIF (3976),-0.12098691239717634,-0.0944894708656027,-0.02649744153157363,0.47497493636967203
CLEC3B (7123),0.0453632621245671,0.016434260466449253,0.028929001658117848,0.4749937716526633
MRPS2 (51116),-0.43780972776923827,-0.5094515836703676,0.07164185590112931,0.4750017728758964
GYG2 (8908),0.09551599033934403,0.07181982933230882,0.023696161007035213,0.475058908310374
AQR (9716),-1.1115976747803475,-1.1761382256768165,0.06454055089646893,0.475065276353242
EMP3 (2014),-0.034182024531357554,-0.005762389085906941,-0.028419635445450613,0.47529875241353226
ZNF366 (167465),-0.004938793773935579,-0.038653958799619255,0.033715165025683676,0.4752999031773528
UBXN1 (51035),-0.06167808745631093,-0.01667283692631608,-0.04500525052999485,0.4753172899594804
FAM90A1 (55138),-0.0010841527209131784,0.06929513488533051,-0.07037928760624369,0.4753211647310168
R3HCC1L (27291),0.0428380399942568,0.02258078662246545,0.020257253371791354,0.4754795817438735
GLOD5 (392465),0.05268424005155752,0.07234959455920652,-0.019665354507648995,0.47553014379397895
ZNF492 (57615),-0.8789922228600563,-0.9382647049290816,0.059272482069025356,0.4755381814753443
OR8G5 (219865),0.03172932697168684,2.679389323549201e-05,0.03170253307845135,0.4755889982020727
MARF1 (9665),-0.0956275476918144,-0.0668548609555764,-0.028772686736238007,0.47565753979186143
PLAGL1 (5325),0.0010375930424579942,0.02611838193850128,-0.025080788896043284,0.4756853510454586
GLCE (26035),-0.060931690620467854,-0.10224427772471201,0.04131258710424415,0.4756902987982603
C17orf58 (284018),-0.5310562474785402,-0.47868564598802266,-0.05237060149051753,0.47572942154284215
PTPMT1 (114971),-0.5123413374241664,-0.6062477036494518,0.09390636622528536,0.4758444678074405
KRT37 (8688),0.07294622183685445,0.09219491187215208,-0.019248690035297625,0.47589792866404146
ATP8A1 (10396),0.05582227518755755,0.030051958874688044,0.025770316312869506,0.47604076448351396
PLPP7 (84814),-0.07177127048193034,-0.035646793433534184,-0.03612447704839616,0.47607287413857935
PSMD9 (5715),-0.2088385734327587,-0.24725440670860804,0.038415833275849354,0.4760961045302937
PCDHA4 (56144),-0.22256860285903227,-0.19178039613217726,-0.030788206726855005,0.4761200140509423
SEC14L1 (6397),0.004774553137645858,0.036045274262934884,-0.031270721125289024,0.47624607580043865
SNAP29 (9342),-0.2900317244234655,-0.32954184417566923,0.039510119752203754,0.4763380325815011
SPHKAP (80309),0.027762309363379215,0.04996432698048964,-0.022202017617110423,0.4763708505889528
POLR1H (30834),-0.6837583765359107,-0.7695330595323715,0.08577468299646085,0.47644870362841185
MGAT4A (11320),-0.17424789844311572,-0.1476958190960523,-0.026552079347063412,0.4764512201181291
IFNA4 (3441),-0.03075560025691173,-0.008842746369137832,-0.0219128538877739,0.47653780383141875
THBD (7056),-0.05272518262459186,-0.021883229226474,-0.03084195339811786,0.47654471879360616
ADAMTS14 (140766),0.06143833756747993,0.03653208404035435,0.024906253527125576,0.47670368090401505
PPIH (10465),-0.40611980861460745,-0.4892757622438546,0.08315595362924716,0.47685790752749013
TMEM150C (441027),-0.09811982891255679,-0.07025108671545957,-0.027868742197097215,0.47687754397140025
TMEM121 (80757),-0.067585407581168,-0.03896477627217821,-0.028620631308989793,0.4768934216491383
METTL25B (51093),-0.08164959150562895,-0.029389311417439255,-0.0522602800881897,0.4769387114651287
C10orf62 (414157),-0.004173756244704508,0.015917183655966092,-0.0200909399006706,0.4769481049780626
HSD3B2 (3284),0.0004803758228774935,-0.039802409227321756,0.04028278505019925,0.4769898055724606
DEFB131A (644414),-0.008931971482433092,0.015961286224111026,-0.024893257706544117,0.4770220955860427
SHMT2 (6472),-0.11236327887900328,-0.0769711270895598,-0.03539215178944348,0.47706183578878547
JUNB (3726),-0.31972550366752617,-0.27429391818488036,-0.04543158548264581,0.47719611139191387
TMEM167B (56900),-0.08093280688570291,-0.04236272693639321,-0.0385700799493097,0.47732228740059124
RAB40B (10966),-0.036028848799815785,-0.05942724347145948,0.023398394671643695,0.4773314155826458
CASP10 (843),-0.13217406300170212,-0.10173873546652888,-0.030435327535173237,0.4773909096017731
ZP3 (7784),-0.09275588507095968,-0.13631561891271077,0.04355973384175109,0.4774314866616528
GGT5 (2687),-0.10729623315707609,-0.07186561554423845,-0.03543061761283764,0.47751068713015377
LMNB2 (84823),0.06309157489502726,0.03490185807883098,0.02818971681619628,0.4775227562782203
ZNF165 (7718),-0.0326984300746988,0.001468343029375062,-0.034166773104073865,0.4775834069856063
DIP2A (23181),0.02314570130877107,0.0019131300863893148,0.021232571222381754,0.47765665624775655
ZNF254 (9534),0.014382833306113122,0.08282032546003114,-0.06843749215391802,0.4778060080698796
CCDC12 (151903),-0.3499927210013875,-0.3184679784379168,-0.03152474256347071,0.47780652452708006
ADNP (23394),-0.11471122649877968,-0.1664397728720244,0.05172854637324473,0.4778579480281099
ACTR6 (64431),-0.7345350043646937,-0.6619012391793994,-0.0726337651852943,0.47788787030720903
GRM1 (2911),-0.0030924636379178563,0.02494207366913036,-0.02803453730704822,0.47794692302033126
SCP2D1 (140856),0.11625921014813267,0.13224948025365535,-0.015990270105522675,0.47794913691434426
CD63 (967),-0.10025127720331524,-0.07010668316495408,-0.030144594038361158,0.47804048792641773
BRINP3 (339479),-0.03261739069061598,-0.05371203375160172,0.02109464306098574,0.4781574288797368
CFAP96 (441054),0.1910129962097118,0.16692415751399411,0.02408883869571768,0.47821353143783385
NKAIN2 (154215),0.08716612637044689,0.0590765201527074,0.02808960621773949,0.4782780484396292
SLC45A3 (85414),0.031749271525379104,0.0037214480122244515,0.02802782351315465,0.4783297778727539
SMYD4 (114826),-0.06094053215759445,-0.03651653839977489,-0.024423993757819562,0.47838439427810164
SCN3A (6328),0.0453338160803347,0.07964547212147675,-0.03431165604114205,0.47844912097926273
JHY (79864),-0.10064824600818383,-0.14101484363354988,0.040366597625366055,0.47852030817657765
KLF4 (9314),-0.05532102511673759,-0.09157519962321255,0.03625417450647496,0.47866941310371136
SLC51A (200931),0.002843971695771152,-0.020504492183974612,0.023348463879745766,0.47875986855552255
SLURP1 (57152),-0.028542315288704243,0.0035895587302712437,-0.032131874018975486,0.47883413538325137
CHODL (140578),-0.03151475077691668,0.008324150907538417,-0.03983890168445509,0.4788489793484707
GABRE (2564),0.1592765445067513,0.1290051572271351,0.030271387279616202,0.47884987074734964
HDGF (3068),-0.08969153559248515,-0.0610624610946257,-0.028629074497859446,0.4788840053082877
CCNF (899),-0.0006651952330668341,-0.07112523366566804,0.07046003843260121,0.478910691485425
H3C4 (8351),-0.22776572162357775,-0.27235484341521987,0.04458912179164212,0.4790323667172841
TPST1 (8460),0.00021485942279166523,-0.0322005579599723,0.03241541738276397,0.4791380885402903
ARL16 (339231),-0.04309735046195653,-0.10863422303030683,0.06553687256835031,0.47915086682866526
C14orf119 (55017),-0.02769054574762356,-0.051684876485235474,0.023994330737611914,0.47923013755774524
THG1L (54974),-0.6506607407411392,-0.7145941053309881,0.06393336458984888,0.47924472648112093
PHLDA1 (22822),-0.003969978390595599,-0.03385156494402998,0.02988158655343438,0.4792820885939416
TCL1B (9623),-0.0373356160369241,-0.062757954948852,0.025422338911927904,0.4793283044362501
KIF26A (26153),-0.029103739623569564,-0.07259222006167536,0.0434884804381058,0.4793753516891285
OPCML (4978),0.12848517347383231,0.10146504185082249,0.027020131623009827,0.4794232242604033
ADSS2 (159),-0.5293283890251609,-0.6083961615735369,0.07906777254837605,0.4794381244913145
AP1G1 (164),-0.15472926342107599,-0.221823407081724,0.067094143660648,0.4795686552839522
DPY19L3 (147991),-0.00844310110595099,-0.044541129350601366,0.036098028244650374,0.47958549892302593
IRAK1BP1 (134728),0.028401910649119982,-0.011726467182719063,0.04012837783183905,0.47961939805407594
CFAP20 (29105),-0.7125070101800297,-0.6449472355115303,-0.06755977466849938,0.479697825793
PHYHIP (9796),0.1264737557896968,0.09693971861835524,0.029534037171341565,0.4797114577840912
TSR3 (115939),-0.017402011460677935,-0.05960050573767827,0.042198494277000335,0.4797824182445951
CYP11A1 (1583),-0.10944137954060564,-0.07871713307506571,-0.030724246465539923,0.47978261642317566
H1-0 (3005),0.07550151828013824,0.03819503570172528,0.03730648257841296,0.47978373706012123
TSC22D1 (8848),0.03153377798991239,0.0035584967872461268,0.02797528120266626,0.4798720601136167
TBC1D20 (128637),-0.10469087111930568,-0.14629938101382883,0.04160850989452315,0.4799217248931392
FARP1 (10160),0.060350054851062464,0.03882260106334836,0.021527453787714104,0.4799507567974788
AZI2 (64343),0.009763747726017298,0.0409718925208314,-0.031208144794814104,0.4799665114382111
SPMIP2 (152940),0.0389872494423213,0.06795206745876259,-0.02896481801644129,0.4800476001620789
ISG20 (3669),-0.011120332376813216,-0.037937459667805554,0.026817127290992337,0.48006899519156887
SPOCK3 (50859),0.14122485357104006,0.11517123888287974,0.026053614688160323,0.4800879119027581
GSDMC (56169),-0.03528962793655527,-0.0013967948872845417,-0.033892833049270724,0.4800918051119334
SMARCA5 (8467),-0.29056090565922127,-0.3566062764947835,0.06604537083556222,0.4801460307779597
DTX3 (196403),-0.17656036529131466,-0.13715705616669155,-0.039403309124623115,0.4801736223781007
NEB (4703),0.05370970859491197,0.08790935956913562,-0.03419965097422365,0.4802725889650604
COL1A1 (1277),-0.09874119471776305,-0.12992810208437947,0.031186907366616418,0.48041774980890006
DNM2 (1785),-0.9078254346003357,-1.0159374444050644,0.10811200980472868,0.4804276090595083
TGM7 (116179),-0.044685536829532156,-0.08030155973840229,0.035616022908870136,0.4804299863175042
OR51A2 (401667),0.12216972707323616,0.09663164603244599,0.025538081040790167,0.48043583329039374
COQ4 (51117),-0.5940141661719797,-0.6943446911587233,0.10033052498674366,0.4805318028914749
RNF40 (9810),-0.5257468920311074,-0.4901580959883737,-0.035588796042733684,0.4805959419130522
CASTOR1 (652968),-0.10155557173036693,-0.13447307076683745,0.032917499036470524,0.4807240294433418
PABPN1 (8106),-1.5293618391999229,-1.6159454213851192,0.08658358218519635,0.48074122957265675
SPRY2 (10253),0.09164208556075154,0.12667736601645418,-0.035035280455702644,0.48080989640502025
ARHGEF19 (128272),-0.01049974691691132,-0.03363665339598108,0.023136906479069755,0.4808301553050168
RNF11 (26994),-0.19878127184935804,-0.23022938873825097,0.03144811688889293,0.48095832687559614
CNN3 (1266),0.028081962145097533,0.0691924083227519,-0.04111044617765437,0.4809640525960769
HEYL (26508),0.048524603189184806,0.0714588112647727,-0.022934208075587895,0.48113049072759007
POLR3GL (84265),-0.07303798657149231,-0.04439576895306321,-0.028642217618429104,0.4812137020990569
VILL (50853),-0.025874069420540036,-0.058376831398179736,0.032502761977639696,0.4812803450660792
ABCC8 (6833),0.059679459163943654,0.035706330167337846,0.023973128996605808,0.48130554536228787
HMGN5 (79366),0.09653750798157383,0.11986560718181621,-0.023328099200242383,0.48137195309100633
PRR27 (401137),-0.06289176003560752,-0.04807703903098159,-0.014814721004625934,0.4813793418430721
HTR3B (9177),0.09870004555730938,0.07507979559415617,0.023620249963153206,0.48138186819788253
OR5K3 (403277),-0.257215510339042,-0.21731572856930148,-0.03989978176974052,0.4813945234216167
RNF135 (84282),-0.011610200307047338,-0.0436862653892379,0.03207606508219056,0.4814169811212974
GATA3 (2625),-0.11823563519366709,-0.16467347257042825,0.04643783737676116,0.4814998016100138
IL2RA (3559),-0.0003808571834504129,0.049053624026888155,-0.04943448121033857,0.48156810653552384
DCDC1 (341019),0.190607801468624,0.16852149207596898,0.022086309392655018,0.4816013634926891
WFDC2 (10406),-0.03715702955123649,-0.015054251509414932,-0.022102778041821557,0.4816659185197084
STK26 (51765),0.15880293295746603,0.1830615748288909,-0.024258641871424874,0.4817212616116512
FOXM1 (2305),-0.2931447250945017,-0.3407571565139931,0.0476124314194914,0.4818829500364251
KAZALD1 (81621),0.07885288750974838,0.05486569584488763,0.023987191664860748,0.4819135087564117
POU1F1 (5449),0.021671687701784514,-0.009747272275512595,0.03141895997729711,0.4819693158403491
ASIP (434),-0.06035944940166706,-0.014804621210459157,-0.0455548281912079,0.4821327774402274
PIK3CG (5294),-0.039649054708964744,-0.06900442733814918,0.02935537262918444,0.4822683125475139
CDKL5 (6792),0.07461923599294736,0.09435893187179581,-0.019739695878848454,0.4823417021813712
BECN1 (8678),-0.25642354030317077,-0.2210092452530819,-0.03541429505008886,0.4823575802731269
C10orf120 (399814),0.15466792052992093,0.11996376586471505,0.03470415466520588,0.48238917817898364
CCDC159 (126075),-0.002660685922289648,0.06346459530550412,-0.06612528122779376,0.48240785098783523
ARVCF (421),0.04039300409356784,0.009914038493502616,0.030478965600065223,0.4824602900511623
G0S2 (50486),0.08585280035182698,0.05686348283623804,0.02898931751558894,0.4824631227599667
TMEM17 (200728),0.008000404360976059,0.038213787133803766,-0.03021338277282771,0.48246900373701285
TDRKH (11022),-0.16760994173152566,-0.1405996452780639,-0.027010296453461757,0.48253676152842284
ARTN (9048),-0.12222043089978013,-0.15885642091547114,0.03663599001569101,0.48255095561934613
ADAM8 (101),0.20568129066147922,0.2377765158121606,-0.03209522515068139,0.48257384512403423
LATS2 (26524),-0.07999507485830822,-0.13218022654036962,0.052185151682061406,0.48266643162992473
PLCB4 (5332),0.03362194868090652,0.01100345782221061,0.022618490858695908,0.4827049280434095
DLGAP4 (22839),0.06732194510990973,0.08874924417008981,-0.02142729906018008,0.4827760933200268
CTTNBP2 (83992),0.0344201077686907,-0.0050653487277109955,0.03948545649640169,0.48282769424413174
MANEA (79694),0.06933669158178933,0.09579952663001759,-0.02646283504822826,0.48291635667410593
DYNLT2 (6991),0.014606644448136889,0.04656698278667718,-0.03196033833854029,0.48309624879675517
B3GALT4 (8705),0.058206670983472215,0.020515019418068013,0.0376916515654042,0.48323170611787425
OR2A14 (135941),-0.20564175372040908,-0.1587858478580321,-0.04685590586237698,0.48324441643950733
SF3A3 (10946),-2.2035809338628756,-2.318073662392017,0.11449272852914127,0.4832920735589815
ADHFE1 (137872),-0.04203212060685139,-0.06521719618800417,0.023185075581152785,0.48333763756719217
RAB18 (22931),-0.2630613378542726,-0.30651918758456603,0.04345784973029343,0.48337363392578037
RNF5 (6048),-0.1459802744189688,-0.11914165217779392,-0.026838622241174878,0.48339847588327056
MAPKAPK2 (9261),-0.036278953755542,-0.007234811391479598,-0.0290441423640624,0.4834340713529819
CFAP65 (255101),0.02009576063566997,0.0033376426268445936,0.016758118008825373,0.4834634828470288
DGCR6L (85359),-0.1728202789119664,-0.14147044163511077,-0.03134983727685564,0.48351589228904146
NPAS3 (64067),-0.09729192588152714,-0.1255323355013706,0.028240409619843462,0.4836697146587521
GPR12 (2835),0.03422715622401069,0.05552270467186699,-0.021295548447856305,0.4838511181694386
EIF3B (8662),-1.6769142780867907,-1.7798603356743037,0.10294605758751296,0.4839394616861108
C1orf94 (84970),0.07937870147580561,0.10502630594964679,-0.02564760447384118,0.48400450183712773
NDUFB10 (4716),-0.583199429358602,-0.6687292281706462,0.08552979881204414,0.4840154622093674
ZSWIM1 (90204),0.004803639753746257,-0.021806993912921697,0.026610633666667955,0.48409539132321067
PRELID1 (27166),-2.9561322463561654,-3.0660456107799448,0.1099133644237793,0.48412851842891924
POC1A (25886),-0.24777921424617047,-0.2911964765893143,0.04341726234314383,0.4842590692609534
SQLE (6713),-0.16018093823521765,-0.21844805957587796,0.05826712134066031,0.48426982018692044
MID1IP1 (58526),0.11513282085645228,0.09838828892113495,0.01674453193531733,0.4842793760775135
LILRB2 (10288),-0.13574695059715816,-0.09892952986978881,-0.03681742072736935,0.4843838306801488
CPSF3 (51692),-1.5569688724499329,-1.4996580649404858,-0.05731080750944706,0.484450340671576
SSX1 (6756),-0.12781757890752363,-0.099023350785419,-0.028794228122104623,0.48448117511770006
GPN3 (51184),-1.4303919562333676,-1.3434214754634393,-0.0869704807699283,0.48451796187813456
PLA2G5 (5322),-0.0549598074246587,-0.038023344353467714,-0.01693646307119099,0.4845735372814244
CSF1R (1436),0.004871474957795449,-0.016672223815324193,0.02154369877311964,0.48459642397761304
SRF (6722),-0.7055005923037587,-0.6008183800949145,-0.10468221220884422,0.4846242629818923
MMD (23531),0.06656024347048412,0.020705938333405394,0.04585430513707872,0.48468645233702223
PHOSPHO1 (162466),-0.16202494773306308,-0.12379755941295838,-0.03822738832010471,0.4846919466234688
TIMP2 (7077),0.044216416402998414,0.013145968814612335,0.031070447588386077,0.4847194128665826
KDELR3 (11015),-0.02314098174065246,0.008699724887707589,-0.03184070662836005,0.48483367447684256
XRCC5 (7520),-0.9172987034686622,-0.872311998752809,-0.0449867047158532,0.48503365397200415
ACBD6 (84320),0.08262591920114319,0.05164401730620651,0.03098190189493668,0.4851019968343929
IVNS1ABP (10625),-0.028356637292332804,-0.0024605261615218525,-0.025896111130810952,0.4852281465048057
KRI1 (65095),-0.9876171358626125,-1.0636777811098366,0.07606064524722411,0.48524390461282185
GSTT2B (653689),-0.11301310786801967,-0.08935264584483656,-0.023660462023183115,0.4853150473984913
INO80E (283899),-0.1712357436103996,-0.13706189969070523,-0.03417384391969436,0.48534657368785106
SCN4B (6330),0.06010840703204113,0.02526814595239546,0.03484026107964567,0.48540557040822774
RAD51AP2 (729475),0.06111130504933524,0.035074371851636046,0.026036933197699196,0.4854507567675962
C12orf57 (113246),0.06453886567013427,0.10757692594117545,-0.04303806027104118,0.4854929634324694
ADRA1A (148),0.0809153726151904,0.11698692591248938,-0.03607155329729898,0.4855239867560639
GRIK5 (2901),-0.13459896257378098,-0.09709650288653897,-0.037502459687242015,0.4855364312686723
GOLGA7 (51125),-0.06204565830849603,-0.01997331439993653,-0.042072343908559504,0.48572300507879296
GSTO2 (119391),-0.010929795945807208,0.02613764349172389,-0.037067439437531095,0.4858276260154032
RNPEP (6051),-0.13862209273708698,-0.10697403935283031,-0.031648053384256664,0.48591596746045174
DYTN (391475),0.03736798314592324,0.022812455987392007,0.014555527158531232,0.4861312388790461
FNBP4 (23360),-0.5759473646627677,-0.6244725196375182,0.048525154974750406,0.4861446673252885
ELMO1 (9844),-0.021702760940796206,0.0010344385370050554,-0.022737199477801263,0.48615917996239966
DIPK1C (125704),0.18504610461215165,0.20244815077653225,-0.017402046164380597,0.4861960716924816
DSG3 (1830),0.025749651599882507,0.046656624200339704,-0.020906972600457197,0.48620219794565456
SULT1C4 (27233),0.0086963030519607,-0.01421250704573246,0.02290881009769316,0.4862051096861898
CEP72 (55722),-0.06935277000825173,-0.10777852714004402,0.03842575713179229,0.4862248628416227
PHAF1 (80262),-0.11797099519673516,-0.08292042316452738,-0.03505057203220778,0.48624112104494566
CHST14 (113189),0.11877889619596305,0.08871792598222787,0.030060970213735175,0.48626352235710435
TCEANC2 (127428),-0.012562053190434262,0.021673183507678342,-0.034235236698112605,0.4863348681876841
ZDHHC14 (79683),-0.0714910612544671,-0.04753755595923048,-0.023953505295236613,0.48640074191098703
ZNF232 (7775),-0.02268486084999878,0.0031617656280610263,-0.025846626478059808,0.4864334502050204
EDEM2 (55741),-0.12754007282207844,-0.10329528380628562,-0.024244789015792814,0.48645999464636047
MAMLD1 (10046),0.07217672739991035,0.09762207293783097,-0.02544534553792062,0.48651771705601454
RALGAPB (57148),-0.04221387308698668,0.005343935164557609,-0.04755780825154429,0.4869265780107752
FAF2 (23197),-0.7456840273042866,-0.6355232290333669,-0.11016079827091974,0.48696016964577027
DNALI1 (7802),0.07550332167948794,0.045526001602246124,0.029977320077241812,0.4869756523600254
PFN2 (5217),-0.06432264002695064,-0.03324925227764797,-0.03107338774930267,0.48699952128647617
TMEM255B (348013),0.009188727148705183,0.029413322159767386,-0.020224595011062205,0.4870322520482808
SAP30 (8819),0.16037914944090134,0.11413871541304567,0.04624043402785567,0.4870526171320996
CHAF1A (10036),-1.2467011157457233,-1.1767311736542287,-0.06996994209149454,0.4871067124192927
ZBTB7C (201501),0.07538559177318015,0.050088685053697166,0.02529690671948298,0.4871499069312917
CLCA2 (9635),0.030642462992219302,0.05619767924274342,-0.02555521625052412,0.48724280119668517
SLC24A4 (123041),0.10782745394728938,0.08194059473622693,0.025886859211062443,0.4873223499078414
SEC24D (9871),0.14876807597841377,0.11943008015613336,0.029337995822280402,0.4873252207835048
CA3 (761),0.015205459638604457,0.05101502741346171,-0.03580956777485725,0.48733650828626485
CERT1 (10087),-0.039866846098602395,-0.07444640427568419,0.0345795581770818,0.48733866442495466
ZXDA (7789),0.04339984308669331,0.014744697565522888,0.028655145521170426,0.48736212822474223
XRRA1 (143570),-0.1867442936861292,-0.14201197329214685,-0.04473232039398234,0.4873899548135393
MTFMT (123263),-0.1471719526703236,-0.19513236561883154,0.04796041294850795,0.48744731836868294
CD40 (958),0.042853910813010536,0.005360945369224012,0.037492965443786525,0.4874643727261345
MCRS1 (10445),-0.5789937762095766,-0.6403626292827441,0.06136885307316753,0.48763084213966246
TENT5C (54855),0.01930004282671323,0.051228519398984165,-0.031928476572270936,0.4876776466081173
SCFD2 (152579),-0.10291187311407685,-0.14406362100803863,0.04115174789396178,0.48771792787362955
MAPKAP1 (79109),-0.22756341462807927,-0.2702610141709358,0.04269759954285651,0.48774498911328545
NAE1 (8883),-0.8448521846410553,-0.9113665421065423,0.06651435746548706,0.48777859351866437
FAM168B (130074),-0.056377925687699164,-0.03708118777867779,-0.019296737909021373,0.48780379062556245
AASS (10157),0.0012618311929360933,0.032479811845787326,-0.031217980652851234,0.4878105521070667
SP5 (389058),-0.070909938433838,-0.0970730157288919,0.026163077295053905,0.4878550857737848
PAGE4 (9506),0.08937927011720805,0.11095050930796373,-0.02157123919075568,0.4878604628732818
IGF2R (3482),0.17132964330493863,0.13026765847567112,0.04106198482926751,0.48792868622263974
ARMH1 (339541),-0.25187266314666856,-0.212001358311126,-0.039871304835542576,0.48801983390692094
GIMAP7 (168537),0.12030094224518996,0.14390140275319335,-0.023600460508003393,0.48803626679384515
SLX4IP (128710),0.0722702125233244,0.04000420641515208,0.03226600610817232,0.48813826029811036
SLC35E3 (55508),-0.057336088989164556,-0.028239280994533125,-0.02909680799463143,0.488226705719354
FANCL (55120),-0.2507171795627734,-0.20431822711151412,-0.04639895245125927,0.4882691519099406
LTBP1 (4052),0.073342001705501,0.047651371634279,0.025690630071221993,0.48830285215206615
ZNF579 (163033),0.005333431252963118,-0.027226618617489644,0.03256004987045276,0.48831042646112877
FYN (2534),0.04768090980877301,0.017049716150571454,0.030631193658201553,0.48832135407424737
AASDHPPT (60496),-0.3837315739575676,-0.3209985106534081,-0.06273306330415945,0.48864078002311284
TEKT3 (64518),0.009811793943746809,-0.016137760876195707,0.025949554819942516,0.48882814609679837
TYK2 (7297),0.07278630415335413,0.10540076845100607,-0.03261446429765194,0.48886360538578977
TACC1 (6867),0.024515711335911974,-0.003605643248183104,0.02812135458409508,0.4889894326278862
TMEM26 (219623),-0.037659343160577015,-0.010614076141844786,-0.02704526701873223,0.48902421553042896
NPM3 (10360),-0.31599986926887313,-0.2647356998810372,-0.051264169387835956,0.48903150987803434
DPF1 (8193),-0.09474377179422949,-0.06753604995808805,-0.027207721836141438,0.48903848344701106
OSBPL2 (9885),-0.11650116702746215,-0.09219267549986235,-0.0243084915275998,0.4890621262059007
TRIM39 (56658),0.05075847416853899,0.029732282146578134,0.02102619202196086,0.4891051140438132
PFKM (5213),0.02321358271306719,-0.00415392079363746,0.02736750350670465,0.4891248701930039
RASL12 (51285),-0.06860944134462932,-0.10205097107858056,0.033441529733951245,0.4891725870256295
PPM1D (8493),-0.11605529474999482,-0.14942974866595446,0.03337445391595964,0.4891962887451923
TIA1 (7072),0.07601745011316803,0.11203755500510224,-0.036020104891934204,0.4892622080221778
