Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Signaling pathways regulating pluripotency of stem cells,0.27502670616734193,1.1893562635282984,1.370370e-01,5.556657e-01,1.000000e+00,31/140,15.73%,MYC;GRB2;SOX2;IGF1R;FGF2;LEFTY1;PCGF1;WNT7A;POU5F1B;ACVR2B;LEFTY2;PIK3R2;ID4;WNT1;HAND1;MAPK14;LIFR;SETDB1;INHBC;AKT1;RIF1;FGFR1;WNT10A;WNT4;MAPK3;SMAD2;AKT3;PIK3CA;NEUROG1;APC2;FZD1
prerank,PI3K-Akt signaling pathway,-0.24150519512675456,-1.1852830143348654,6.598985e-02,3.876411e-01,1.000000e+00,39/343,8.42%,KRAS;CDK4;CCND1;PTEN;ATF4;PPP2R1A;FOXO3;PKN2;BRCA1;IL3;NR4A1;PRKCA;TSC1;DDIT4;RPS6KB1;FGF3;PPP2R5E;TSC2;IFNA8;PRLR;GSK3B;PDGFRA;ITGA1;PPP2R5C;ITGA6;GNG3;STK11;EFNA5;VTN;GNB4;CREB3;PIK3R3;GNG13;ITGA10;NOS3;PKN3;MDM2;EIF4E1B;IFNAR2
prerank,Regulation of lipolysis in adipocytes,0.3245034354865241,1.1845454430779647,2.164179e-01,5.578796e-01,1.000000e+00,21/55,27.24%,IRS2;ADRB3;PIK3R2;INSR;AKT1;GNAI3;AQP7;GNAI2;ADORA1;AKT3;PIK3CA;ADCY9;ADCY7;PTGS2;PTGER3;PRKG2;GNAS;PLIN1;PIK3CB;NPPA;ABHD5
prerank,p53 signaling pathway,-0.30192881089457435,-1.1837963068017734,1.659193e-01,3.861081e-01,1.000000e+00,18/72,17.84%,CDK4;CCND1;PTEN;CCNB1;MDM4;TSC2;MDM2;GTSE1;BCL2L1;SESN1;CDKN1A;BAX;COP1;CASP3;SESN2;GORAB;SERPINB5;CDK2
prerank,Neurotrophin signaling pathway,-0.27820334458443463,-1.1806205077502903,1.659389e-01,3.877970e-01,1.000000e+00,12/117,7.37%,KRAS;CDC42;ATF4;FOXO3;RAP1B;CALM2;RPS6KA3;GSK3B;NFKBIE;PIK3R3;NFKBIB;KIDINS220
prerank,Axon guidance,-0.26420828159232546,-1.1803832018669185,1.142857e-01,3.840899e-01,1.000000e+00,34/178,16.20%,KRAS;CDC42;CFL1;GNAI1;PRKCA;RASA1;GSK3B;EFNB2;PTCH1;RAC3;PARD6B;L1CAM;EFNA5;PIK3R3;PARD3;SEMA3A;PLCG2;PAK6;FZD3;RAC2;SEMA4B;ENAH;CAMK2D;SMO;ABLIM1;SEMA6C;NCK1;NCK2;SEMA3C;MYL12A;PPP3CB;EFNA1;EFNB3;MYL12B
prerank,Base excision repair,0.3499408222971852,1.1796330474769299,2.318841e-01,5.617314e-01,1.000000e+00,7/33,7.65%,POLD1;PCNA;POLE;POLD2;UNG;LIG1;HMGB1
prerank,Thyroid hormone signaling pathway,-0.2754771992717593,-1.1770570985094668,1.826087e-01,3.871525e-01,1.000000e+00,21/120,12.54%,KRAS;CCND1;CREBBP;PRKCA;RCAN2;NCOR1;ACTG1;TSC2;GSK3B;HDAC3;STAT1;PIK3R3;THRA;MDM2;PRKACA;PLCG2;MED30;MYH7;ATP2A3;PRKCB;ATP1B4
prerank,JAK-STAT signaling pathway,0.266502935995806,1.1711956037157627,1.526718e-01,5.775429e-01,1.000000e+00,22/157,11.28%,MYC;GRB2;PTPN11;EGFR;MCL1;CCND2;SOS1;BCL2;PDGFRB;CSF3R;GH1;PIM1;PIK3R2;IL15;LIFR;IL11RA;OSM;AKT1;IFNK;IFNA21;PDGFB;GH2
prerank,Amphetamine addiction,-0.30102069597698083,-1.1686579236965788,2.016129e-01,4.025667e-01,1.000000e+00,16/69,18.21%,ATF4;PPP1CC;CALM2;PRKCA;DDC;GRIN3A;CREB3;PRKACA;CAMK2D;PRKCB;ATF2;PRKACB;PPP3CB;ADCY5;CALML6;PRKACG
prerank,Chemical carcinogenesis,-0.2489551522124704,-1.168108738086314,1.052632e-01,3.994304e-01,1.000000e+00,38/215,15.65%,KRAS;CCND1;KPNB1;ATF4;GNAI1;PRKCA;UGT2B15;UGT1A4;RPS6KB1;RPS6KA3;CHRNA7;FGF3;BCL6;UGT2B4;CREB3;PIK3R3;CYP3A43;HSD11B1;GSTP1;KPNA4;PRKACA;KPNA5;UGT1A5;ADRB2;FGF9;SULT2A1;PPARA;PRKCB;ATF2;STAT5A;CYP2A13;AIP;MAP2K2;PRKACB;GSTO1;CYP3A4;ADCY5;CYP2A6
prerank,IL-17 signaling pathway,-0.2887384730655113,-1.1634970312414954,2.032520e-01,4.052225e-01,1.000000e+00,33/90,28.04%,FADD;ELAVL1;TNFAIP3;FOSL1;MAPK6;TRAF4;LCN2;GSK3B;USP25;IL17F;IL17RE;MAPK12;CASP3;IL6;TBK1;IL17A;SRSF1;S100A7;NFKBIA;MAP3K7;TRAF6;S100A9;TRAF5;IL17RB;IL4;FOSB;MAPK10;MAPK7;CASP8;MAPK13;TNF;CXCL8;RELA
prerank,Gastric cancer,0.2654099209787065,1.160651853451518,1.783217e-01,6.002833e-01,1.000000e+00,35/146,16.65%,MYC;GRB2;EGFR;GAB1;SOS1;BCL2;E2F3;FGF2;WNT7A;PIK3R2;WNT1;FGF22;CDKN2B;ERBB2;AKT1;WNT10A;CCNE1;RXRA;GADD45G;WNT4;LRP6;MAPK3;SMAD2;FRAT1;CSNK1A1L;SHC2;TGFBR2;FGF1;AKT3;PIK3CA;APC2;FZD1;CCNE2;GADD45A;NRAS
prerank,Cocaine addiction,-0.31941824020860315,-1.1584460949885371,2.411067e-01,4.126301e-01,1.000000e+00,15/49,21.63%,ATF4;GNAI1;DDC;GRIN3A;CREB3;PRKACA;DLG4;ATF2;PRKACB;ADCY5;CDK5;PRKACG;GRM2;CREB3L2;CREB3L3
prerank,Measles,-0.265247195651072,-1.1568652089415579,1.283186e-01,4.121466e-01,1.000000e+00,33/135,20.10%,CDK4;CCND1;FADD;CSNK2A1;TNFAIP3;IFNA8;CSNK2B;GSK3B;STAT1;EIF2AK4;PIK3R3;NFKBIB;IFNAR2;BCL2L1;EIF2S1;IFNA5;STAT5A;BAX;IRAK1;CASP3;HSPA1L;IL2RA;SLAMF1;IL6;TBK1;CDK2;NFKBIA;MAP3K7;STAT2;MSN;CD46;TRAF6;OAS2
prerank,Glucagon signaling pathway,-0.27387372981537383,-1.1565525704011193,1.888412e-01,4.085623e-01,1.000000e+00,30/104,21.63%,ATF4;CREBBP;PRKAG2;CALM2;PRKAG1;PYGL;CREB3;PRKACA;PDHA2;PPARA;CAMK2D;ATF2;PGAM2;CPT1B;PRKACB;PPP4R3B;PKM;PPP3CB;G6PC1;ITPR2;GYS1;PYGM;CALML6;PRKACG;CPT1A;FBP2;PRKAA2;PPP4R3A;CREB3L2;CREB3L3
prerank,Glycolysis / Gluconeogenesis,-0.2889879261663234,-1.1563257296962874,2.276423e-01,4.049722e-01,1.000000e+00,13/63,15.96%,ALDOA;ALDOC;HK2;TPI1;HK1;PDHA2;PGK1;DLD;PGAM2;PKM;ALDOB;ALDH1B1;G6PC1
prerank,Hepatitis B,-0.2596895965736977,-1.1502415169019486,1.716738e-01,4.149225e-01,1.000000e+00,34/159,18.57%,KRAS;DDB1;ATF4;FADD;ATP6AP1;CREBBP;PRKCA;MAP2K4;IFNA8;DDX3X;STAT1;CREB3;PIK3R3;STAT4;CDKN1A;VDAC3;IFNA5;PRKCB;MAP3K1;ATF2;STAT5A;BAX;IRAK1;MAP2K2;MAPK12;CASP3;TICAM2;E2F1;IL6;TBK1;CDK2;NFKBIA;MAP3K7;STAT2
prerank,Amyotrophic lateral sclerosis,0.23696037633679282,1.1432778472892628,1.028369e-01,6.464942e-01,1.000000e+00,60/337,10.94%,PSMB5;VCP;PSMD11;PSMB4;NDUFA6;SEC13;PSMA3;RAB1A;UQCR10;PSMA4;RAC1;PSMD14;BCL2;COX7C;SRSF3;ATP5F1A;PSMD1;NUP85;ATP5PB;HNRNPA1L2;NDUFB4;COX6B2;NDUFB11;COX7B;SDHD;NDUFA4;ATP5F1E;PRPH;PSMA5;TUBB4A;NUP210;CYC1;PFN3;PSMC1;PSMA2;UQCRFS1;NDUFB10;ATG2B;POM121C;COX6A2;UQCRC1;TUBB;MAPK14;NDUFB8;DNAI2;COX5B;PSMA1;COX6C;WIPI2;ACTR1B;PSMB2;NDUFB7;NUP37;PSMD13;MAP2K6;NUP205;ULK1;PSMD6;NDUFA12;NDUFA8
prerank,Pancreatic secretion,0.27961224904758464,1.1428036755289215,2.016461e-01,6.339172e-01,1.000000e+00,13/94,9.78%,ATP2A2;SCT;RAC1;ATP1A1;KCNQ1;RHOA;AMY2A;KCNMA1;SLC9A1;CELA3B;SCTR;SLC26A3;ATP2B1
prerank,Arrhythmogenic right ventricular cardiomyopathy,-0.2845163728895175,-1.1382125784999944,2.208333e-01,4.373879e-01,1.000000e+00,16/76,13.17%,CTNNA2;CDH2;CACNB3;DSC2;ACTG1;LMNA;CACNG2;ITGA1;ITGA6;ITGA10;SLC8A3;CTNNA1;SGCB;ITGA2;ATP2A3;CACNG3
prerank,Steroid biosynthesis,0.38825053597310477,1.1369374607585323,2.886179e-01,6.391013e-01,1.000000e+00,7/20,16.27%,FDFT1;HSD17B7;DHCR24;CEL;SQLE;CYP2R1;LBR
prerank,Focal adhesion,0.24995224184094084,1.1366242451915058,1.715328e-01,6.264553e-01,1.000000e+00,46/197,17.40%,GRB2;EGFR;PAK2;CCND2;SOS1;IGF1R;RAC1;BCL2;RHOA;ROCK2;PDGFRB;ITGB7;ITGB1;MAPK9;PTK2;PXN;PIK3R2;VEGFD;LAMB1;PPP1R12B;COMP;ITGB8;ERBB2;ITGA7;AKT1;TNR;ITGB4;PDGFB;LAMC3;FN1;ITGB5;PPP1CB;MAPK3;SHC2;CAV1;VEGFB;AKT3;PIK3CA;LAMA5;FLNA;LAMB2;COL6A1;ZYX;IBSP;THBS2;PPP1R12C
prerank,"Phenylalanine, tyrosine and tryptophan biosynthesis",-0.5351800730263819,-1.1356806333071325,3.015873e-01,4.389812e-01,1.000000e+00,2/6,8.48%,GOT2;IL4I1
prerank,Epstein-Barr virus infection,0.24944699826012562,1.1292783606540058,1.847826e-01,6.382895e-01,1.000000e+00,40/195,15.35%,MYC;SKP2;CDK6;CCND2;PSMD11;HLA-B;RAC1;PSMD14;BCL2;E2F3;PSMD1;TAP1;HDAC1;HLA-DQA1;MAPK9;PIK3R2;HDAC2;PSMC1;SIN3A;MAPK14;HES1;AKT1;PSMD13;IFNA21;MAP2K6;PSMD6;CCNE1;HLA-A;TAPBP;SAP30L;GADD45G;HLA-DRB1;IRAK4;SYK;AKT3;PIK3CA;RBPJL;RUNX3;OAS3;CD44
prerank,Graft-versus-host disease,0.3315154997992015,1.1290241397706386,2.931727e-01,6.258414e-01,1.000000e+00,8/38,12.83%,HLA-B;HLA-DQA1;KIR3DL1;PRF1;GZMB;HLA-A;HLA-DRB1;CD80
prerank,Relaxin signaling pathway,-0.2595957554364468,-1.1261623047725466,2.278481e-01,4.565732e-01,1.000000e+00,14/129,8.97%,KRAS;ATF4;GNAI1;PRKCA;MAP2K4;GNG3;GNB4;CREB3;PIK3R3;GNG13;NOS3;INSL5;PRKACA;RXFP2
prerank,Regulation of actin cytoskeleton,-0.24338039833993927,-1.1254489039505817,2.047619e-01,4.536427e-01,1.000000e+00,31/211,11.85%,KRAS;CDC42;PPP1R12A;PPP1CC;SCIN;CFL1;PIP5K1A;ACTG1;FGF3;BRK1;NCKAP1L;PDGFRA;ITGA1;RAC3;ITGA6;PIP5K1B;MYL7;DIAPH1;PIK3R3;ITGA10;ITGAX;MYLK2;MYL2;PAK6;MYH14;PIP4K2A;CRKL;FGF9;ITGA2;RAC2;ENAH
prerank,Pathways in cancer,0.22599613737999785,1.124415609671601,1.168385e-01,6.290722e-01,1.000000e+00,112/522,17.85%,MYC;GRB2;SKP2;CKS1B;EGFR;CDK6;CCND2;SOS1;ELOC;TXNRD1;IGF1R;RBX1;RAC1;BCL2;CDKN2A;RHOA;E2F3;ROCK2;PTGER4;FGF2;GSTM4;PDGFRB;IGF2;HDAC1;WNT7A;BIRC5;GNA13;DLL1;ITGB1;F2RL3;PAX8;MAPK9;PTK2;CSF3R;DAPK1;PIM1;NOTCH1;PIK3R2;HDAC2;VEGFD;WNT1;FGF22;LAMB1;IL15;BMP2;CDKN2B;GNB2;HES5;CEBPA;TGFA;CALML4;SLC2A1;HES1;LPAR5;ERBB2;EGLN3;HEY2;AKT1;FGFR1;ESR1;SP1;IFNA21;ETS1;WNT10A;KEAP1;BCR;PDGFB;LAMC3;CCNE1;RXRA;MITF;GNAI3;FN1;GNAI2;GADD45G;WNT4;LRP6;DAPK2;KIF7;MAPK3;SMAD2;FRAT1;GNA12;EDNRB;TGFBR2;PTGER1;FGF1;VEGFB;GSTM1;AKT3;PIK3CA;LAMA5;GNG8;LAMB2;PPARG;GNG10;APC2;FZD1;SPI1;CCNE2;ADCY9;GADD45A;IL5RA;NRAS;ZBTB16;ARNT2;PLEKHG5;GNG5;EP300;BID;ALK;SMAD3
prerank,mRNA surveillance pathway,-0.27508342416324005,-1.1230950638488406,2.327586e-01,4.553066e-01,1.000000e+00,22/87,14.26%,RBM8A;PPP2R1A;DDX19A;PNN;PPP1CC;FUS;SMG1;SMG6;DAZAP1;SMG5;PPP2R5E;RNPS1;PPP2R5C;DDX19B;CLP1;PABPC1;TARDBP;PPP2R5D;CPSF3;UPF3B;PYM1;UPF2
prerank,Renin-angiotensin system,-0.37764072654593606,-1.1196294354491345,2.953586e-01,4.591738e-01,1.000000e+00,13/23,29.34%,AGTR2;ACE2;ENPEP;CTSG;CMA1;MRGPRD;PRCP;CPA3;MME;ANPEP;REN;THOP1;ATP6AP2
prerank,Transcriptional misregulation in cancer,0.25076850842370535,1.119219332765158,2.142857e-01,6.344572e-01,1.000000e+00,39/182,16.93%,MYC;CCND2;DOT1L;IGF1R;H3-3A;CD14;HDAC1;H3C8;MAF;ITGB7;PAX8;PTK2;HDAC2;FCGR1A;SIN3A;CEBPA;GZMB;SP1;RXRA;MITF;HOXA10;FEV;GADD45G;ETV5;KDM6A;DEFA6;TGFBR2;NGFR;MEN1;PPARG;GRIA3;H3C2;H3C11;SIX1;SPI1;PAX3;GADD45A;ZBTB16;ARNT2
prerank,Adherens junction,-0.28542670014586746,-1.115562841195595,2.620087e-01,4.647441e-01,1.000000e+00,12/71,8.04%,CDC42;CTNNA2;CREBBP;CSNK2A1;ACTG1;SSX2IP;CSNK2B;CTNND1;PTPN1;RAC3;PARD3;PTPRJ
prerank,Taurine and hypotaurine metabolism,0.4490681339348834,1.1153191824396944,3.359684e-01,6.352472e-01,1.000000e+00,1/11,0.35%,GGT1
prerank,ErbB signaling pathway,0.27853428780924017,1.11108275755398,2.380952e-01,6.365420e-01,1.000000e+00,13/84,9.26%,MYC;GRB2;EGFR;PAK2;GAB1;SOS1;MAPK9;PTK2;PIK3R2;ERBB3;TGFA;ERBB2;AKT1
prerank,Glutathione metabolism,0.30240263943213785,1.109541128284215,2.695312e-01,6.292004e-01,1.000000e+00,4/53,3.27%,RRM2;PGD;GGT1;GSTM4
prerank,Ferroptosis,-0.3177802818335775,-1.1087098994570648,3.171806e-01,4.768867e-01,1.000000e+00,9/41,14.71%,ACSL3;SAT2;VDAC2;GPX4;MAP1LC3B2;ACSL6;SLC7A11;VDAC3;SLC3A2
prerank,Ubiquinone and other terpenoid-quinone biosynthesis,0.4451377353652016,1.1074178769261207,3.132530e-01,6.243761e-01,1.000000e+00,4/11,15.10%,COQ2;COQ6;VKORC1L1;COQ3
prerank,Non-alcoholic fatty liver disease,0.25394804005133204,1.103896763599194,2.500000e-01,6.253697e-01,1.000000e+00,30/147,10.97%,IRS2;NDUFA6;UQCR10;RAC1;COX7C;NDUFB4;COX6B2;NDUFB11;COX7B;SDHD;NDUFA4;MAPK9;PIK3R2;CYC1;UQCRFS1;NDUFB10;COX6A2;UQCRC1;MAPK14;NDUFB8;INSR;CEBPA;COX5B;MLXIPL;COX6C;AKT1;NDUFB7;NDUFA12;NDUFA8;RXRA
prerank,Arachidonic acid metabolism,0.29221559592687396,1.1019237528876582,3.003663e-01,6.201802e-01,1.000000e+00,6/57,6.18%,GGT1;PRXL2B;LTC4S;CBR1;PLB1;ALOX12
prerank,Starch and sucrose metabolism,-0.33854524609462694,-1.0992966557249781,3.173913e-01,4.985231e-01,1.000000e+00,9/29,17.86%,HK2;PYGL;AGL;HK1;GANC;G6PC1;GYS1;PYGM;GYG1
prerank,Intestinal immune network for IgA production,0.3184544570666229,1.0988328219387367,3.509434e-01,6.194634e-01,1.000000e+00,16/44,24.36%,MADCAM1;ITGB7;HLA-DQA1;IL15;LTBR;HLA-DRB1;CD80;AICDA;TNFRSF13C;PIGR;HLA-DRA;CCL25;TNFSF13B;HLA-DOA;CD40;ICOSLG
prerank,Protein export,0.3542625001401773,1.0963637061620723,3.595506e-01,6.172544e-01,1.000000e+00,6/23,12.59%,OXA1L;SRP54;SPCS3;SRP72;SRP19;SEC62
prerank,Adrenergic signaling in cardiomyocytes,-0.24648825693261492,-1.0963589533964173,2.304527e-01,5.018046e-01,1.000000e+00,36/146,18.96%,ATF4;PPP2R1A;PPP1CC;CALM2;GNAI1;PRKCA;CACNB3;PPP2R5E;TPM4;CACNG2;PPP2R5C;CREB3;PRKACA;SLC8A3;MYL2;MYH7;AGTR2;ADRB2;TPM2;CAMK2D;ATP2A3;ATP1B4;ATF2;PPP2R5D;CACNG3;MAPK12;PRKACB;ATP2B3;ADCY5;PPP1R1A;CALML6;CACNB2;PRKACG;RYR2;CACNB1;PPP2CB
prerank,Natural killer cell mediated cytotoxicity,-0.2553066405671689,-1.0940259798345406,2.796610e-01,5.022834e-01,1.000000e+00,18/120,14.76%,KRAS;ULBP2;CD48;PRKCA;CD244;IFNA8;RAC3;PIK3R3;IFNAR2;ULBP3;PLCG2;RAC2;IFNA5;PRKCB;MAP2K2;KLRD1;CASP3;PPP3CB
prerank,Retinol metabolism,-0.2874618865342857,-1.0915403954592704,3.087558e-01,5.036829e-01,1.000000e+00,18/63,23.43%,UGT2B15;UGT1A4;RETSAT;CYP2W1;UGT2B4;RPE65;DGAT1;UGT1A5;DHRS9;CYP3A4;CYP2A6;UGT2A3;RDH8;UGT2B7;RDH13;UGT1A10;BCO1;RDH11
prerank,TNF signaling pathway,-0.2596504955654655,-1.0880863503237643,2.760181e-01,5.080508e-01,1.000000e+00,11/111,6.57%,ATF4;CFLAR;DNM1L;FADD;TNFAIP3;MAP2K4;ITCH;SOCS3;CASP7;CREB3;PIK3R3
prerank,Lipid and atherosclerosis,-0.23264577252641716,-1.0877658194275985,2.723404e-01,5.045133e-01,1.000000e+00,37/211,18.71%,KRAS;CDC42;ATF4;HSPA4;RAP1B;CALM2;PRKCA;MAP2K4;IFNA8;CASP7;GSK3B;PIK3R3;NOS3;TANK;BCL2L1;EIF2S1;CAMK2D;LDLR;IFNA5;POU2F1;DDIT3;BAX;IRAK1;MAPK12;CASP3;PPP3CB;NCF2;HSPA1L;CYP2A6;TICAM2;IL6;TBK1;CALML6;NFKBIA;IL18;MAP3K7;HSPA5
prerank,NOD-like receptor signaling pathway,-0.24745247519378177,-1.087024397484071,2.723005e-01,5.021012e-01,1.000000e+00,39/168,20.10%,TRPM7;SUGT1;DNM1L;FADD;PKN2;VDAC2;TNFAIP3;TXNIP;NLRP1;IFNA8;GBP7;NLRP12;STAT1;TANK;NFKBIB;CARD8;IFNAR2;BCL2L1;GBP5;ERBIN;VDAC3;IFNA5;IFI16;PYDC1;MAPK12;MFN2;TP53BP1;BRCC3;DEFA5;IL6;TBK1;ITPR2;NFKBIA;IL18;MAP3K7;STAT2;SHARPIN;TRAF6;OAS2
prerank,Cytosolic DNA-sensing pathway,-0.2890645358727566,-1.0860768419611746,3.277311e-01,5.001795e-01,1.000000e+00,9/59,8.45%,POLR1C;POLR3H;CCL4;POLR2E;POLR3E;IFNA8;NFKBIB;POLR1D;POLR3C
prerank,Colorectal cancer,-0.2652282628702466,-1.0834745332944467,3.260870e-01,5.023149e-01,1.000000e+00,7/86,6.57%,KRAS;CCND1;RPS6KB1;GSK3B;MSH2;RAC3;PIK3R3
prerank,Alzheimer disease,0.2255609908588453,1.0829585940663755,2.583026e-01,6.492937e-01,1.000000e+00,66/346,13.56%,IRS2;PSMB5;ATP2A2;PSMD11;PSMB4;NDUFA6;PSMA3;UQCR10;PSMA4;PSMD14;COX7C;ATP5F1A;PSMD1;ATP5PB;NDUFB4;COX6B2;NDUFB11;COX7B;SDHD;WNT7A;NDUFA4;ATP5F1E;MAPK9;PSMA5;PPIF;PIK3R2;TUBB4A;CYC1;WNT1;PSMC1;PSMA2;UQCRFS1;NDUFB10;ATG2B;CHRM1;COX6A2;UQCRC1;TUBB;NDUFB8;INSR;CALML4;COX5B;PSMA1;APOE;HSD17B10;COX6C;WIPI2;PSMB2;AKT1;NDUFB7;PSMD13;WNT10A;LRP1;ULK1;PSMD6;NDUFA12;NDUFA8;NAE1;WNT4;LRP6;MAPK3;APP;CACNA1S;FRAT1;PSMB1;CSNK1A1L
prerank,Cysteine and methionine metabolism,-0.29901322369618916,-1.0807979167307693,3.288288e-01,5.043037e-01,1.000000e+00,9/49,13.33%,MAT2A;AMD1;GOT2;MDH1;AHCY;PSAT1;IL4I1;KYAT3;CDO1
prerank,Phospholipase D signaling pathway,0.24753116680244694,1.0807465017468285,2.683824e-01,6.461792e-01,1.000000e+00,36/143,20.53%,GRB2;PTPN11;EGFR;ARF1;GAB1;SOS1;RHOA;PDGFRB;DNM2;GNA13;AGPAT1;PLPP2;PIK3R2;AVPR1A;INSR;LPAR5;AKT1;PDGFB;MAPK3;DGKQ;GNA12;SHC2;SYK;AKT3;PIK3CA;ADCY9;NRAS;AGPAT2;RRAS2;ADCY7;KITLG;PIP5K1C;PDGFA;RRAS;AGTR1;AGPAT5
prerank,Glutamatergic synapse,-0.2549845449307362,-1.074711433984917,2.946058e-01,5.153942e-01,1.000000e+00,24/110,19.03%,GNAI1;PRKCA;GRIN3A;GNG3;GNB4;GNG13;PLA2G4D;SLC17A6;PRKACA;GLUL;GRIK1;DLG4;GRM5;PRKCB;GRM8;PRKACB;HOMER3;GNG2;PPP3CB;ADCY5;SHANK1;ITPR2;PRKACG;HOMER1
prerank,HIF-1 signaling pathway,0.25805924847174355,1.0744512917495614,2.973978e-01,6.575245e-01,1.000000e+00,18/108,10.17%,EGFR;TFRC;ELOC;IGF1R;RBX1;BCL2;RPS6;PFKP;EIF4E;PIK3R2;PDHB;PFKFB3;INSR;SLC2A1;ERBB2;EGLN3;AKT1;LTBR
prerank,Arginine and proline metabolism,-0.3030449917658109,-1.0722926516067421,3.455285e-01,5.174780e-01,1.000000e+00,11/48,15.84%,AMD1;SAT2;P4HA3;GOT2;PRODH2;NOS3;AZIN2;AGMAT;NOS2;ALDH1B1;PYCR1
prerank,Galactose metabolism,-0.33354260043180384,-1.0688567308072925,3.375527e-01,5.226433e-01,1.000000e+00,8/30,15.96%,AKR1B1;HK2;B4GALT1;LALBA;HK1;GLA;GANC;G6PC1
prerank,Fructose and mannose metabolism,-0.31553246368069915,-1.0681596624290173,3.583333e-01,5.199225e-01,1.000000e+00,5/33,3.84%,ALDOA;ALDOC;AKR1B1;HK2;TPI1
prerank,"Parathyroid hormone synthesis, secretion and action",0.26221999359200976,1.0635224234888805,3.384030e-01,6.839903e-01,1.000000e+00,28/105,20.29%,EGFR;BCL2;RHOA;MAFB;GNA13;KL;FGFR1;SP1;RXRA;MMP15;GNAI3;MMP16;GNAI2;SLC34A2;PTH1R;LRP6;MAPK3;GNA12;ATF6B;GCM1;CREB5;ADCY9;SLC34A3;HBEGF;ADCY7;GATA3;FGF23;ARAF
prerank,Other glycan degradation,0.3794818274899411,1.0609357398255101,3.714286e-01,6.822971e-01,1.000000e+00,8/17,23.42%,MAN2C1;HEXD;HEXA;MANBA;NEU4;NEU2;AGA;FUCA1
prerank,Rap1 signaling pathway,-0.23337765113683087,-1.058602743355188,3.173913e-01,5.403721e-01,1.000000e+00,29/208,13.97%,KRAS;CDC42;RAP1B;CALM2;GNAI1;PRKCA;TLN1;ACTG1;FGF3;CTNND1;PDGFRA;RAC3;PARD6B;EFNA5;PIK3R3;PARD3;ID1;PRKD1;RAPGEF2;CRKL;FGF9;RAC2;ENAH;LPAR3;PRKCB;RALA;ADORA2B;MAP2K2;MAPK12
prerank,Human T-cell leukemia virus 1 infection,0.23245066056902483,1.0576285060689958,3.239437e-01,6.833862e-01,1.000000e+00,48/214,16.65%,BUB3;MYC;TRRAP;ANAPC2;CDC16;CCND2;FDPS;ANAPC5;HLA-B;CDKN2A;E2F3;CRTC3;CDC20;KAT2B;HLA-DQA1;MAPK9;MSX2;CHEK1;PIK3R2;KAT2A;NRP1;ETS2;IL15;ANAPC10;CDKN2B;SLC2A1;AKT1;ETS1;NFATC3;LTBR;CCNE1;ITGB2;HLA-A;HLA-DRB1;MAPK3;SMAD2;TGFBR2;TBP;AKT3;PIK3CA;CD4;ATF6B;TNFRSF13C;CREB5;SPI1;CCNE2;ADCY9;NRAS
prerank,Salmonella infection,-0.22669940551874335,-1.0505305817393338,3.318386e-01,5.561910e-01,1.000000e+00,34/242,10.20%,DYNLL1;CDC42;ACTR1A;DCTN6;FADD;TUBA1B;DYNLRB1;DCTN5;DYNC2LI1;PTPRC;DYNLT1;MAP2K4;MYO6;ACTG1;DYNLRB2;BRK1;S100A10;NCKAP1L;TUBA1A;CASP7;RAB5B;ACTR10;RHOJ;MYL7;PIK3C3;TUBB4B;KLC3;KPNA4;VPS41;TUBB3;CSE1L;ARL8B;MYL2;RPS3
prerank,Endocytosis,0.22252189106398398,1.0438668560924074,3.041958e-01,7.178825e-01,1.000000e+00,43/243,15.62%,CHMP4B;EGFR;ARF1;TFRC;HGS;FOLR2;HLA-B;IGF1R;VPS29;VPS35;RHOA;RAB7A;RBSN;DNM2;VPS37A;RAB10;AP2A2;ARPC2;IQSEC2;RUFY2;AGAP3;VPS4A;CHMP1B;ARFGEF2;USP8;AGAP6;RAB11B;AGAP5;RAB11FIP5;WASHC2C;RAB22A;GIT2;HLA-A;HSPA6;SMAD2;TGFBR2;CAV1;IQSEC1;EHD4;HSPA8;WIPF2;LDLRAP1;ASAP2
prerank,Type I diabetes mellitus,0.3002794469136783,1.0433091812184874,3.478261e-01,7.091488e-01,1.000000e+00,18/41,33.48%,HLA-B;HLA-DQA1;PRF1;GZMB;HLA-A;HLA-DRB1;CD80;PTPRN2;HLA-DRA;PTPRN;HLA-DOA;HSPD1;IL12B;HLA-G;FASLG;INS;GAD2;IFNG
prerank,Phagosome,0.23779705165484447,1.042818994653643,3.481481e-01,7.002553e-01,1.000000e+00,37/144,18.78%,TFRC;ATP6V1F;HGS;STX18;HLA-B;RAC1;RAB7A;TAP1;CD14;HLA-DQA1;ATP6V0C;ITGB1;DYNC1H1;ATP6V0E1;TUBB4A;ATP6V0D1;FCGR1A;TUBB;COMP;RILP;DYNC1LI2;ITGB2;HLA-A;ITGB5;HLA-DRB1;DYNC1I2;PLA2R1;FCGR2B;CLEC7A;FCGR3B;CYBB;THBS2;FCAR;SFTPD;CORO1A;SEC61A2;HLA-DRA
